Date;Waterlevel
05.09.2015;1462.67
06.09.2015;1462.68
07.09.2015;1462.68
08.09.2015;1462.68
09.09.2015;1462.68
10.09.2015;1462.67
11.09.2015;1462.67
12.09.2015;1462.67
13.09.2015;1462.67
14.09.2015;1462.67
15.09.2015;1462.66
16.09.2015;1462.65
17.09.2015;1462.65
18.09.2015;1462.64
19.09.2015;1462.64
20.09.2015;1462.64
21.09.2015;1462.63
22.09.2015;1462.62
23.09.2015;1462.61
24.09.2015;1462.6
25.09.2015;1462.6
26.09.2015;1462.6
27.09.2015;1462.61
28.09.2015;1462.62
29.09.2015;1462.62
30.09.2015;1462.61
01.10.2015;1462.62
02.10.2015;1462.62
03.10.2015;1462.62
04.10.2015;1462.61
05.10.2015;1462.6
06.10.2015;1462.6
07.10.2015;1462.59
08.10.2015;1462.59
09.10.2015;1462.58
10.10.2015;1462.58
11.10.2015;1462.59
12.10.2015;1462.6
13.10.2015;1462.6
14.10.2015;1462.61
15.10.2015;1462.61
16.10.2015;1462.6
17.10.2015;1462.6
18.10.2015;1462.6
19.10.2015;1462.6
20.10.2015;1462.59
21.10.2015;1462.59
22.10.2015;1462.6
23.10.2015;1462.6
24.10.2015;1462.6
25.10.2015;1462.61
26.10.2015;1462.63
27.10.2015;1462.63
28.10.2015;1462.64
29.10.2015;1462.66
30.10.2015;1462.67
31.10.2015;1462.68
01.11.2015;1462.68
02.11.2015;1462.69
03.11.2015;1462.69
04.11.2015;1462.7
05.11.2015;1462.7
06.11.2015;1462.7
07.11.2015;1462.7
08.11.2015;1462.7
09.11.2015;1462.7
10.11.2015;1462.7
11.11.2015;1462.69
12.11.2015;1462.69
13.11.2015;1462.7
14.11.2015;1462.71
15.11.2015;1462.72
16.11.2015;1462.73
17.11.2015;1462.74
18.11.2015;1462.75
19.11.2015;1462.76
20.11.2015;1462.77
21.11.2015;1462.78
22.11.2015;1462.78
23.11.2015;1462.78
24.11.2015;1462.77
25.11.2015;1462.76
26.11.2015;1462.8
27.11.2015;1462.81
28.11.2015;1462.81
29.11.2015;1462.82
30.11.2015;1462.82
01.12.2015;1462.82
02.12.2015;1462.81
03.12.2015;1462.81
04.12.2015;1462.81
05.12.2015;1462.83
06.12.2015;1462.83
07.12.2015;1462.83
08.12.2015;1462.83
09.12.2015;1462.82
10.12.2015;1462.84
11.12.2015;1462.85
12.12.2015;1462.9
13.12.2015;1462.9
14.12.2015;1462.91
15.12.2015;1462.92
16.12.2015;1462.92
17.12.2015;1462.94
18.12.2015;1462.94
19.12.2015;1462.96
20.12.2015;1462.96
21.12.2015;1462.98
22.12.2015;1462.98
23.12.2015;1462.98
24.12.2015;1462.98
25.12.2015;1462.98
26.12.2015;1462.98
27.12.2015;1462.99
28.12.2015;1462.99
29.12.2015;1462.99
30.12.2015;1462.99
31.12.2015;1462.99
01.01.2016;1462.99
02.01.2016;1462.99
03.01.2016;1462.99
04.01.2016;1462.99
05.01.2016;1462.99
06.01.2016;1462.99
07.01.2016;1462.99
08.01.2016;1462.98
09.01.2016;1462.98
10.01.2016;1462.97
11.01.2016;1462.99
12.01.2016;1462.99
13.01.2016;1462.98
14.01.2016;1462.97
15.01.2016;1462.99
16.01.2016;1462.99
17.01.2016;1463.02
18.01.2016;1463.02
19.01.2016;1463.02
20.01.2016;1463.03
21.01.2016;1463.03
22.01.2016;1463.02
23.01.2016;1463.04
24.01.2016;1463.04
25.01.2016;1463.05
26.01.2016;1463.05
27.01.2016;1463.06
28.01.2016;1463.05
29.01.2016;1463.04
30.01.2016;1463.03
31.01.2016;1463.04
01.02.2016;1463.05
02.02.2016;1463.05
03.02.2016;1463.05
04.02.2016;1463.05
05.02.2016;1463.04
06.02.2016;1463.04
07.02.2016;1463.04
08.02.2016;1463.05
09.02.2016;1463.04
10.02.2016;1463.05
11.02.2016;1463.05
12.02.2016;1463.04
13.02.2016;1463.04
14.02.2016;1463.04
15.02.2016;1463.05
16.02.2016;1463.05
17.02.2016;1463.05
18.02.2016;1463.04
19.02.2016;1463.04
20.02.2016;1463.04
21.02.2016;1463.04
22.02.2016;1463.05
23.02.2016;1463.05
24.02.2016;1463.05
25.02.2016;1463.05
26.02.2016;1463.06
27.02.2016;1463.06
28.02.2016;1463.06
29.02.2016;1463.05
01.03.2016;1463.04
02.03.2016;1463.04
03.03.2016;1463.04
04.03.2016;1463.03
05.03.2016;1463.03
06.03.2016;1463.03
07.03.2016;1463.03
08.03.2016;1463.03
09.03.2016;1463.05
10.03.2016;1463.05
11.03.2016;1463.05
12.03.2016;1463.06
13.03.2016;1463.06
14.03.2016;1463.06
15.03.2016;1463.05
16.03.2016;1463.05
17.03.2016;1463.05
18.03.2016;1463.05
19.03.2016;1463.05
20.03.2016;1463.05
21.03.2016;1463.05
22.03.2016;1463.04
23.03.2016;1463.04
24.03.2016;1463.04
25.03.2016;1463.04
26.03.2016;1463.04
27.03.2016;1463.03
28.03.2016;1463.03
29.03.2016;1463.02
19.04.2016;1463.15
20.04.2016;1463.15
21.04.2016;1463.15
22.04.2016;1463.16
23.04.2016;1463.16
24.04.2016;1463.17
25.04.2016;1463.19
26.04.2016;1463.2
27.04.2016;1463.21
28.04.2016;1463.21
29.04.2016;1463.21
30.04.2016;1463.23
01.05.2016;1463.24
02.05.2016;1463.25
03.05.2016;1463.25
04.05.2016;1463.27
05.05.2016;1463.27
06.05.2016;1463.27
07.05.2016;1463.27
08.05.2016;1463.27
09.05.2016;1463.29
10.05.2016;1463.31
11.05.2016;1463.31
12.05.2016;1463.31
13.05.2016;1463.31
14.05.2016;1463.3
15.05.2016;1463.3
16.05.2016;1463.3
17.05.2016;1463.3
18.05.2016;1463.31
19.05.2016;1463.32
20.05.2016;1463.32
21.05.2016;1463.33
22.05.2016;1463.31
23.05.2016;1463.29
24.05.2016;1463.3
25.05.2016;1463.29
26.05.2016;1463.29
27.05.2016;1463.3
28.05.2016;1463.3
29.05.2016;1463.32
30.05.2016;1463.34
31.05.2016;1463.35
01.06.2016;1463.35
02.06.2016;1463.36
03.06.2016;1463.38
04.06.2016;1463.35
05.06.2016;1463.35
06.06.2016;1463.34
07.06.2016;1463.34
08.06.2016;1463.34
09.06.2016;1463.3
10.06.2016;1463.3
11.06.2016;1463.3
12.06.2016;1463.3
13.06.2016;1463.29
14.06.2016;1463.28
15.06.2016;1463.28
16.06.2016;1463.28
17.06.2016;1463.28
18.06.2016;1463.29
19.06.2016;1463.29
20.06.2016;1463.29
21.06.2016;1463.28
22.06.2016;1463.29
23.06.2016;1463.28
24.06.2016;1463.28
25.06.2016;1463.27
26.06.2016;1463.26
27.06.2016;1463.25
28.06.2016;1463.24
29.06.2016;1463.23
30.06.2016;1463.22
01.07.2016;1463.21
02.07.2016;1463.2
03.07.2016;1463.2
04.07.2016;1463.2
05.07.2016;1463.19
06.07.2016;1463.18
07.07.2016;1463.18
08.07.2016;1463.18
09.07.2016;1463.18
10.07.2016;1463.18
11.07.2016;1463.17
12.07.2016;1463.16
13.07.2016;1463.15
14.07.2016;1463.15
15.07.2016;1463.13
16.07.2016;1463.13
17.07.2016;1463.13
18.07.2016;1463.12
19.07.2016;1463.11
20.07.2016;1463.1
21.07.2016;1463.09
22.07.2016;1463.09
23.07.2016;1463.08
24.07.2016;1463.08
25.07.2016;1463.08
26.07.2016;1463.08
27.07.2016;1463.07
28.07.2016;1463.06
29.07.2016;1463.05
30.07.2016;1463.04
31.07.2016;1463.03
01.08.2016;1463.03
02.08.2016;1463.03
03.08.2016;1463.02
04.08.2016;1463.02
05.08.2016;1463.01
06.08.2016;1463.01
07.08.2016;1463.01
08.08.2016;1463
09.08.2016;1462.99
10.08.2016;1462.98
11.08.2016;1462.98
12.08.2016;1462.97
13.08.2016;1462.96
14.08.2016;1462.95
15.08.2016;1462.95
16.08.2016;1462.97
17.08.2016;1462.97
18.08.2016;1462.96
19.08.2016;1462.96
20.08.2016;1462.96
21.08.2016;1462.94
22.08.2016;1462.93
23.08.2016;1462.93
24.08.2016;1462.91
25.08.2016;1462.91
26.08.2016;1462.9
27.08.2016;1462.88
28.08.2016;1462.88
29.08.2016;1462.87
30.08.2016;1462.86
31.08.2016;1462.86
01.09.2016;1462.85
02.09.2016;1462.84
03.09.2016;1462.83
04.09.2016;1462.82
05.09.2016;1462.82
06.09.2016;1462.81
07.09.2016;1462.8
08.09.2016;1462.79
09.09.2016;1462.78
10.09.2016;1462.79
11.09.2016;1462.79
12.09.2016;1462.8
13.09.2016;1462.8
14.09.2016;1462.79
15.09.2016;1462.79
16.09.2016;1462.8
17.09.2016;1462.81
18.09.2016;1462.81
19.09.2016;1462.8
20.09.2016;1462.8
21.09.2016;1462.81
22.09.2016;1462.81
23.09.2016;1462.79
24.09.2016;1462.8
25.09.2016;1462.8
26.09.2016;1462.81
27.09.2016;1462.8
28.09.2016;1462.81
29.09.2016;1462.83
30.09.2016;1462.81
01.10.2016;1462.8
02.10.2016;1462.81
03.10.2016;1462.83
04.10.2016;1462.83
05.10.2016;1462.83
06.10.2016;1462.83
07.10.2016;1462.85
08.10.2016;1462.85
09.10.2016;1462.85
10.10.2016;1462.84
11.10.2016;1462.85
12.10.2016;1462.85
13.10.2016;1462.84
14.10.2016;1462.83
15.10.2016;1462.82
16.10.2016;1462.81
17.10.2016;1462.8
18.10.2016;1462.8
19.10.2016;1462.8
20.10.2016;1462.8
21.10.2016;1462.8
22.10.2016;1462.79
23.10.2016;1462.79
24.10.2016;1462.79
25.10.2016;1462.79
26.10.2016;1462.8
27.10.2016;1462.8
28.10.2016;1462.8
29.10.2016;1462.8
30.10.2016;1462.8
31.10.2016;1462.79
01.11.2016;1462.78
02.11.2016;1462.8
03.11.2016;1462.8
04.11.2016;1462.81
05.11.2016;1462.8
06.11.2016;1462.8
07.11.2016;1462.81
08.11.2016;1462.81
09.11.2016;1462.81
10.11.2016;1462.81
11.11.2016;1462.8
12.11.2016;1462.8
13.11.2016;1462.81
14.11.2016;1462.81
15.11.2016;1462.8
16.11.2016;1462.8
17.11.2016;1462.8
18.11.2016;1462.8
19.11.2016;1462.8
20.11.2016;1462.8
21.11.2016;1462.79
22.11.2016;1462.8
23.11.2016;1462.79
24.11.2016;1462.8
25.11.2016;1462.8
26.11.2016;1462.8
27.11.2016;1462.8
28.11.2016;1462.8
29.11.2016;1462.81
30.11.2016;1462.81
01.12.2016;1462.81
02.12.2016;1462.81
03.12.2016;1462.81
04.12.2016;1462.81
05.12.2016;1462.8
06.12.2016;1462.8
07.12.2016;1462.8
08.12.2016;1462.79
09.12.2016;1462.79
10.12.2016;1462.8
11.12.2016;1462.8
12.12.2016;1462.8
13.12.2016;1462.8
14.12.2016;1462.8
15.12.2016;1462.79
16.12.2016;1462.79
17.12.2016;1462.78
18.12.2016;1462.78
19.12.2016;1462.78
20.12.2016;1462.77
21.12.2016;1462.77
22.12.2016;1462.76
23.12.2016;1462.76
24.12.2016;1462.75
25.12.2016;1462.75
26.12.2016;1462.74
27.12.2016;1462.72
28.12.2016;1462.72
29.12.2016;1462.72
30.12.2016;1462.71
31.12.2016;1462.7
01.01.2017;1462.72
02.01.2017;1462.72
03.01.2017;1462.73
04.01.2017;1462.72
05.01.2017;1462.72
06.01.2017;1462.71
07.01.2017;1462.71
08.01.2017;1462.7
09.01.2017;1462.7
10.01.2017;1462.7
11.01.2017;1462.71
12.01.2017;1462.7
13.01.2017;1462.7
14.01.2017;1462.69
15.01.2017;1462.69
16.01.2017;1462.69
17.01.2017;1462.68
18.01.2017;1462.68
19.01.2017;1462.67
20.01.2017;1462.66
21.01.2017;1462.66
22.01.2017;1462.65
23.01.2017;1462.64
24.01.2017;1462.64
25.01.2017;1462.63
26.01.2017;1462.62
27.01.2017;1462.61
28.01.2017;1462.61
29.01.2017;1462.61
30.01.2017;1462.61
31.01.2017;1462.61
01.02.2017;1462.61
02.02.2017;1462.6
03.02.2017;1462.6
04.02.2017;1462.61
05.02.2017;1462.61
06.02.2017;1462.61
07.02.2017;1462.61
08.02.2017;1462.61
09.02.2017;1462.61
10.02.2017;1462.6
11.02.2017;1462.6
12.02.2017;1462.6
13.02.2017;1462.59
14.02.2017;1462.58
15.02.2017;1462.6
16.02.2017;1462.6
17.02.2017;1462.6
18.02.2017;1462.6
19.02.2017;1462.6
20.02.2017;1462.59
21.02.2017;1462.6
22.02.2017;1462.59
23.02.2017;1462.59
24.02.2017;1462.6
25.02.2017;1462.59
26.02.2017;1462.6
27.02.2017;1462.6
28.02.2017;1462.6
01.03.2017;1462.59
02.03.2017;1462.6
03.03.2017;1462.59
04.03.2017;1462.59
05.03.2017;1462.59
06.03.2017;1462.58
07.03.2017;1462.58
08.03.2017;1462.57
09.03.2017;1462.59
10.03.2017;1462.57
11.03.2017;1462.57
12.03.2017;1462.58
13.03.2017;1462.58
14.03.2017;1462.59
15.03.2017;1462.59
16.03.2017;1462.58
17.03.2017;1462.6
18.03.2017;1462.6
19.03.2017;1462.61
20.03.2017;1462.6
21.03.2017;1462.6
22.03.2017;1462.6
23.03.2017;1462.61
24.03.2017;1462.6
25.03.2017;1462.6
26.03.2017;1462.6
27.03.2017;1462.6
28.03.2017;1462.59
29.03.2017;1462.6
30.03.2017;1462.58
31.03.2017;1462.6
01.04.2017;1462.6
02.04.2017;1462.59
03.04.2017;1462.58
04.04.2017;1462.58
05.04.2017;1462.58
06.04.2017;1462.57
07.04.2017;1462.58
08.04.2017;1462.57
09.04.2017;1462.58
10.04.2017;1462.57
11.04.2017;1462.57
12.04.2017;1462.54
13.04.2017;1462.54
14.04.2017;1462.54
15.04.2017;1462.53
16.04.2017;1462.53
17.04.2017;1462.52
18.04.2017;1462.52
19.04.2017;1462.52
20.04.2017;1462.53
21.04.2017;1462.53
22.04.2017;1462.52
23.04.2017;1462.52
24.04.2017;1462.52
25.04.2017;1462.51
26.04.2017;1462.51
27.04.2017;1462.51
28.04.2017;1462.5
29.04.2017;1462.5
30.04.2017;1462.5
01.05.2017;1462.51
02.05.2017;1462.51
03.05.2017;1462.54
04.05.2017;1462.54
05.05.2017;1462.52
06.05.2017;1462.53
07.05.2017;1462.54
08.05.2017;1462.54
09.05.2017;1462.54
10.05.2017;1462.51
11.05.2017;1462.51
12.05.2017;1462.51
13.05.2017;1462.51
14.05.2017;1462.51
15.05.2017;1462.51
16.05.2017;1462.52
17.05.2017;1462.52
18.05.2017;1462.52
19.05.2017;1462.52
20.05.2017;1462.51
21.05.2017;1462.5
22.05.2017;1462.5
23.05.2017;1462.5
24.05.2017;1462.5
25.05.2017;1462.5
26.05.2017;1462.5
27.05.2017;1462.5
28.05.2017;1462.48
29.05.2017;1462.47
30.05.2017;1462.47
31.05.2017;1462.46
01.06.2017;1462.46
02.06.2017;1462.45
03.06.2017;1462.44
04.06.2017;1462.43
05.06.2017;1462.43
06.06.2017;1462.42
07.06.2017;1462.41
08.06.2017;1462.41
09.06.2017;1462.41
10.06.2017;1462.41
11.06.2017;1462.4
12.06.2017;1462.4
13.06.2017;1462.39
14.06.2017;1462.39
15.06.2017;1462.38
16.06.2017;1462.38
17.06.2017;1462.37
18.06.2017;1462.36
19.06.2017;1462.36
20.06.2017;1462.35
21.06.2017;1462.34
22.06.2017;1462.33
23.06.2017;1462.33
24.06.2017;1462.31
25.06.2017;1462.3
26.06.2017;1462.3
27.06.2017;1462.3
28.06.2017;1462.29
29.06.2017;1462.29
30.06.2017;1462.29
01.07.2017;1462.28
02.07.2017;1462.27
03.07.2017;1462.27
04.07.2017;1462.27
05.07.2017;1462.28
06.07.2017;1462.28
07.07.2017;1462.28
08.07.2017;1462.27
09.07.2017;1462.26
10.07.2017;1462.25
11.07.2017;1462.25
12.07.2017;1462.25
13.07.2017;1462.24
14.07.2017;1462.24
15.07.2017;1462.24
16.07.2017;1462.22
17.07.2017;1462.21
18.07.2017;1462.21
19.07.2017;1462.21
20.07.2017;1462.21
21.07.2017;1462.2
22.07.2017;1462.19
23.07.2017;1462.19
24.07.2017;1462.19
25.07.2017;1462.19
26.07.2017;1462.18
27.07.2017;1462.18
28.07.2017;1462.17
29.07.2017;1462.16
30.07.2017;1462.15
31.07.2017;1462.14
01.08.2017;1462.13
02.08.2017;1462.12
03.08.2017;1462.11
04.08.2017;1462.1
05.08.2017;1462.1
06.08.2017;1462.09
07.08.2017;1462.09
08.08.2017;1462.09
09.08.2017;1462.09
10.08.2017;1462.08
11.08.2017;1462.08
12.08.2017;1462.07
13.08.2017;1462.07
14.08.2017;1462.07
15.08.2017;1462.07
16.08.2017;1462.06
17.08.2017;1462.06
18.08.2017;1462.07
19.08.2017;1462.07
20.08.2017;1462.07
21.08.2017;1462.08
22.08.2017;1462.06
23.08.2017;1462.06
24.08.2017;1462.06
25.08.2017;1462.05
26.08.2017;1462.05
27.08.2017;1462.05
28.08.2017;1462.05
29.08.2017;1462.04
30.08.2017;1462.03
31.08.2017;1462.03
01.09.2017;1462.02
02.09.2017;1462.01
03.09.2017;1462.02
04.09.2017;1462.02
05.09.2017;1462.02
06.09.2017;1462.03
07.09.2017;1462.03
08.09.2017;1462.02
09.09.2017;1462.02
10.09.2017;1462.02
11.09.2017;1462.02
12.09.2017;1462.02
13.09.2017;1462.02
14.09.2017;1462.02
15.09.2017;1462.02
16.09.2017;1462.02
17.09.2017;1462.02
18.09.2017;1462.02
19.09.2017;1462.02
20.09.2017;1462.03
21.09.2017;1462.02
22.09.2017;1462.03
23.09.2017;1462.04
24.09.2017;1462.04
25.09.2017;1462.03
26.09.2017;1462.04
27.09.2017;1462.03
28.09.2017;1462.04
29.09.2017;1462.03
30.09.2017;1462.03
01.10.2017;1462.02
02.10.2017;1462.01
03.10.2017;1462.02
04.10.2017;1462.02
05.10.2017;1462.02
06.10.2017;1462.02
07.10.2017;1462.02
08.10.2017;1462.02
09.10.2017;1462.02
10.10.2017;1462.02
11.10.2017;1462.04
12.10.2017;1462.06
13.10.2017;1462.06
14.10.2017;1462.06
15.10.2017;1462.07
16.10.2017;1462.08
17.10.2017;1462.07
18.10.2017;1462.07
19.10.2017;1462.07
20.10.2017;1462.09
21.10.2017;1462.09
22.10.2017;1462.1
23.10.2017;1462.1
24.10.2017;1462.1
25.10.2017;1462.09
26.10.2017;1462.08
27.10.2017;1462.09
28.10.2017;1462.1
29.10.2017;1462.09
30.10.2017;1462.08
31.10.2017;1462.1
01.11.2017;1462.1
02.11.2017;1462.09
03.11.2017;1462.09
04.11.2017;1462.08
05.11.2017;1462.08
06.11.2017;1462.09
07.11.2017;1462.1
08.11.2017;1462.13
09.11.2017;1462.14
10.11.2017;1462.16
11.11.2017;1462.17
12.11.2017;1462.18
13.11.2017;1462.18
14.11.2017;1462.17
15.11.2017;1462.16
16.11.2017;1462.17
17.11.2017;1462.17
18.11.2017;1462.17
19.11.2017;1462.17
20.11.2017;1462.17
21.11.2017;1462.18
22.11.2017;1462.17
23.11.2017;1462.16
24.11.2017;1462.17
25.11.2017;1462.18
26.11.2017;1462.19
27.11.2017;1462.19
28.11.2017;1462.19
29.11.2017;1462.18
30.11.2017;1462.18
01.12.2017;1462.2
02.12.2017;1462.19
03.12.2017;1462.2
04.12.2017;1462.21
05.12.2017;1462.21
06.12.2017;1462.22
07.12.2017;1462.21
08.12.2017;1462.22
09.12.2017;1462.22
10.12.2017;1462.22
11.12.2017;1462.22
12.12.2017;1462.22
13.12.2017;1462.22
14.12.2017;1462.21
15.12.2017;1462.21
16.12.2017;1462.2
17.12.2017;1462.2
18.12.2017;1462.19
19.12.2017;1462.2
20.12.2017;1462.19
21.12.2017;1462.19
22.12.2017;1462.19
23.12.2017;1462.18
24.12.2017;1462.18
25.12.2017;1462.18
26.12.2017;1462.18
27.12.2017;1462.18
28.12.2017;1462.17
29.12.2017;1462.17
30.12.2017;1462.18
31.12.2017;1462.18
01.01.2018;1462.19
02.01.2018;1462.19
03.01.2018;1462.2
04.01.2018;1462.2
05.01.2018;1462.21
06.01.2018;1462.22
07.01.2018;1462.22
08.01.2018;1462.21
09.01.2018;1462.2
10.01.2018;1462.22
11.01.2018;1462.22
12.01.2018;1462.23
13.01.2018;1462.22
14.01.2018;1462.22
15.01.2018;1462.23
16.01.2018;1462.22
17.01.2018;1462.21
18.01.2018;1462.23
19.01.2018;1462.23
20.01.2018;1462.24
21.01.2018;1462.24
22.01.2018;1462.24
23.01.2018;1462.25
24.01.2018;1462.25
25.01.2018;1462.26
26.01.2018;1462.26
27.01.2018;1462.26
28.01.2018;1462.25
29.01.2018;1462.25
30.01.2018;1462.26
31.01.2018;1462.26
01.02.2018;1462.27
02.02.2018;1462.26
03.02.2018;1462.25
04.02.2018;1462.25
05.02.2018;1462.26
06.02.2018;1462.26
07.02.2018;1462.26
08.02.2018;1462.27
09.02.2018;1462.27
10.02.2018;1462.28
11.02.2018;1462.29
12.02.2018;1462.3
13.02.2018;1462.29
14.02.2018;1462.29
15.02.2018;1462.28
16.02.2018;1462.28
17.02.2018;1462.28
18.02.2018;1462.28
19.02.2018;1462.29
20.02.2018;1462.3
21.02.2018;1462.29
22.02.2018;1462.3
23.02.2018;1462.3
24.02.2018;1462.31
25.02.2018;1462.3
26.02.2018;1462.3
27.02.2018;1462.29
28.02.2018;1462.31
01.03.2018;1462.32
02.03.2018;1462.31
03.03.2018;1462.31
04.03.2018;1462.31
05.03.2018;1462.3
06.03.2018;1462.32
07.03.2018;1462.31
08.03.2018;1462.3
09.03.2018;1462.31
10.03.2018;1462.32
11.03.2018;1462.32
12.03.2018;1462.33
13.03.2018;1462.34
14.03.2018;1462.34
15.03.2018;1462.34
16.03.2018;1462.35
17.03.2018;1462.35
18.03.2018;1462.35
19.03.2018;1462.36
20.03.2018;1462.38
21.03.2018;1462.38
22.03.2018;1462.39
23.03.2018;1462.4
24.03.2018;1462.4
25.03.2018;1462.4
26.03.2018;1462.39
27.03.2018;1462.38
28.03.2018;1462.39
29.03.2018;1462.39
30.03.2018;1462.39
31.03.2018;1462.39
01.04.2018;1462.4
02.04.2018;1462.4
03.04.2018;1462.42
04.04.2018;1462.44
05.04.2018;1462.45
06.04.2018;1462.48
07.04.2018;1462.5
08.04.2018;1462.5
09.04.2018;1462.51
10.04.2018;1462.5
11.04.2018;1462.5
12.04.2018;1462.52
13.04.2018;1462.55
14.04.2018;1462.57
15.04.2018;1462.59
16.04.2018;1462.6
17.04.2018;1462.6
18.04.2018;1462.59
19.04.2018;1462.58
20.04.2018;1462.62
21.04.2018;1462.61
22.04.2018;1462.61
23.04.2018;1462.61
24.04.2018;1462.62
25.04.2018;1462.62
26.04.2018;1462.64
27.04.2018;1462.64
28.04.2018;1462.66
29.04.2018;1462.68
30.04.2018;1462.71
01.05.2018;1462.72
02.05.2018;1462.74
03.05.2018;1462.76
04.05.2018;1462.75
05.05.2018;1462.77
06.05.2018;1462.77
07.05.2018;1462.77
08.05.2018;1462.78
09.05.2018;1462.78
10.05.2018;1462.78
11.05.2018;1462.8
12.05.2018;1462.8
13.05.2018;1462.8
14.05.2018;1462.8
15.05.2018;1462.82
16.05.2018;1462.83
17.05.2018;1462.83
18.05.2018;1462.84
19.05.2018;1462.84
20.05.2018;1462.84
21.05.2018;1462.85
22.05.2018;1462.88
23.05.2018;1462.91
24.05.2018;1462.92
25.05.2018;1462.91
26.05.2018;1462.91
27.05.2018;1462.91
28.05.2018;1462.91
29.05.2018;1462.91
30.05.2018;1462.9
31.05.2018;1462.9
01.06.2018;1462.9
02.06.2018;1462.9
03.06.2018;1462.9
04.06.2018;1462.9
05.06.2018;1462.91
06.06.2018;1462.9
07.06.2018;1462.89
08.06.2018;1462.89
09.06.2018;1462.89
10.06.2018;1462.89
11.06.2018;1462.88
12.06.2018;1462.87
13.06.2018;1462.86
14.06.2018;1462.86
15.06.2018;1462.86
16.06.2018;1462.85
17.06.2018;1462.84
18.06.2018;1462.83
19.06.2018;1462.83
20.06.2018;1462.83
21.06.2018;1462.83
22.06.2018;1462.84
23.06.2018;1462.84
24.06.2018;1462.84
25.06.2018;1462.83
26.06.2018;1462.82
27.06.2018;1462.8
28.06.2018;1462.8
29.06.2018;1462.79
30.06.2018;1462.78
01.07.2018;1462.78
02.07.2018;1462.78
03.07.2018;1462.79
04.07.2018;1462.78
05.07.2018;1462.76
06.07.2018;1462.76
07.07.2018;1462.75
08.07.2018;1462.73
09.07.2018;1462.73
10.07.2018;1462.73
11.07.2018;1462.71
12.07.2018;1462.7
13.07.2018;1462.7
14.07.2018;1462.69
15.07.2018;1462.68
16.07.2018;1462.68
17.07.2018;1462.68
18.07.2018;1462.67
19.07.2018;1462.66
20.07.2018;1462.65
21.07.2018;1462.64
22.07.2018;1462.63
23.07.2018;1462.63
24.07.2018;1462.63
25.07.2018;1462.62
26.07.2018;1462.6
27.07.2018;1462.59
28.07.2018;1462.59
29.07.2018;1462.59
30.07.2018;1462.59
31.07.2018;1462.6
01.08.2018;1462.6
02.08.2018;1462.62
03.08.2018;1462.66
04.08.2018;1462.63
05.08.2018;1462.62
06.08.2018;1462.61
07.08.2018;1462.6
08.08.2018;1462.59
09.08.2018;1462.59
10.08.2018;1462.58
11.08.2018;1462.58
12.08.2018;1462.57
13.08.2018;1462.57
14.08.2018;1462.57
15.08.2018;1462.56
16.08.2018;1462.55
17.08.2018;1462.54
18.08.2018;1462.54
19.08.2018;1462.54
20.08.2018;1462.54
21.08.2018;1462.54
22.08.2018;1462.52
23.08.2018;1462.52
24.08.2018;1462.53
25.08.2018;1462.54
26.08.2018;1462.54
27.08.2018;1462.56
28.08.2018;1462.57
29.08.2018;1462.58
30.08.2018;1462.58
31.08.2018;1462.59
01.09.2018;1462.58
02.09.2018;1462.58
03.09.2018;1462.57
04.09.2018;1462.57
05.09.2018;1462.58
06.09.2018;1462.58
07.09.2018;1462.58
08.09.2018;1462.57
09.09.2018;1462.58
10.09.2018;1462.58
11.09.2018;1462.59
12.09.2018;1462.59
13.09.2018;1462.6
14.09.2018;1462.61
15.09.2018;1462.61
16.09.2018;1462.61
17.09.2018;1462.6
18.09.2018;1462.59
19.09.2018;1462.57
20.09.2018;1462.58
21.09.2018;1462.58
22.09.2018;1462.57
23.09.2018;1462.56
24.09.2018;1462.55
25.09.2018;1462.54
26.09.2018;1462.53
27.09.2018;1462.53
28.09.2018;1462.52
29.09.2018;1462.51
30.09.2018;1462.5
01.10.2018;1462.5
02.10.2018;1462.49
03.10.2018;1462.48
04.10.2018;1462.48
05.10.2018;1462.47
06.10.2018;1462.48
07.10.2018;1462.48
08.10.2018;1462.47
09.10.2018;1462.49
10.10.2018;1462.5
11.10.2018;1462.5
12.10.2018;1462.51
13.10.2018;1462.52
14.10.2018;1462.53
15.10.2018;1462.53
16.10.2018;1462.53
17.10.2018;1462.53
18.10.2018;1462.54
19.10.2018;1462.54
20.10.2018;1462.53
21.10.2018;1462.54
22.10.2018;1462.53
23.10.2018;1462.53
24.10.2018;1462.52
25.10.2018;1462.51
26.10.2018;1462.5
27.10.2018;1462.49
28.10.2018;1462.49
29.10.2018;1462.49
30.10.2018;1462.49
31.10.2018;1462.5
01.11.2018;1462.51
02.11.2018;1462.52
03.11.2018;1462.53
04.11.2018;1462.53
05.11.2018;1462.53
06.11.2018;1462.53
07.11.2018;1462.53
08.11.2018;1462.53
09.11.2018;1462.54
10.11.2018;1462.53
11.11.2018;1462.53
12.11.2018;1462.52
13.11.2018;1462.51
14.11.2018;1462.52
15.11.2018;1462.52
16.11.2018;1462.52
17.11.2018;1462.52
18.11.2018;1462.52
19.11.2018;1462.52
20.11.2018;1462.52
21.11.2018;1462.51
22.11.2018;1462.51
23.11.2018;1462.52
24.11.2018;1462.53
25.11.2018;1462.53
26.11.2018;1462.53
27.11.2018;1462.52
28.11.2018;1462.52
29.11.2018;1462.52
30.11.2018;1462.52
01.12.2018;1462.5
02.12.2018;1462.49
03.12.2018;1462.48
