Campaign_number:;Profile_count:;Profile:;date:;Latitude_S_(digital):;Longitude_E_(digital):;Distance_to_GEF_(m):;Rope_length_(m):;Max_depth_(m):;TOB_name_in_Database:;Purpose_of_sampling:;pH_Calibration_(7):;pH_Calibration_(9):;pH_Calibration_(4):
156;1873;14;190930;-2.08778;29.21127;1055;309.113;309.11;190930_14.TOB;Near Plant Monitoring/2019;7.52;9.34;4.50
156;1874;15;190930;-2.08778;29.20672;525;306.017;306.02;190930_15.TOB;Near Plant Monitoring/2019;7.52;9.34;4.50
156;1875;16;190930;-2.0923;29.20672;825;308.344;308.34;190930_16.TOB;Near Plant Monitoring/2019;7.52;9.34;4.50
156;1876;17;190930;-2.09683;29.21127;1580;307.298;307.30;190930_17.TOB;Near Plant Monitoring/2019;7.52;9.34;4.50
156;1877;18;190930;-2.1104;29.2202;3280;296.595;296.60;190930_18.TOB;Near Plant Monitoring/2019;7.52;9.34;4.50
156;1878;19;190930;-2.10587;29.20222;2000;312.285;312.29;190930_19.TOB;Near Plant Monitoring/2019;7.52;9.34;4.50
156;1879;21;190930;-2.09683;29.20222;1000;309.875;309.88;190930_21.TOB;Near Plant Monitoring/2019;7.52;9.34;4.50
156;1880;22;190930;-2.0923;29.20222;551;307.855;307.86;190930_22.TOB;Near Plant Monitoring/2019;7.52;9.34;4.50
156;1881;23;190930;-2.0923;29.19772;766.5;307.736;307.74;190930_23.TOB;Near Plant Monitoring/2019;7.52;9.34;4.50
156;1882;24;190930;-2.0923;29.19772;552.5;305.653;305.65;190930_24.TOB;Near Plant Monitoring/2019;7.52;9.34;4.50
156;1883;25;190930;-2.08327;29.19772;640;304.947;304.95;190930_25.TOB;Near Plant Monitoring/2019;7.52;9.34;4.50
156;1884;26;190930;-2.07873;29.19323;1415;299.88;299.88;190930_26.TOB;Near Plant Monitoring/2019;7.52;9.34;4.50
156;1885;27;190930;-2.08778;29.19323;1054;306.492;306.49;190930_27.TOB;Near Plant Monitoring/2019;7.52;9.34;4.50
156;1886;28;190930;-2.09683;29.19923;1305;308.926;308.93;190930_28.TOB;Near Plant Monitoring/2019;7.52;9.34;4.50
156;1887;29;190930;-2.03352;29.20222;6160;304.511;304.51;190930_29.TOB;Near Plant Monitoring/2019;7.52;9.34;4.50
157;1888;2;191028;-1.72708;29.23035;N/a;388;388.09;191028_2.TOB;Near Plant Monitoring/2019;7.33;9.17;4.21
157;1889;3;191028;-1.79819;29.17205;N/a;472;471.75;191028_3.TOB;Near Plant Monitoring/2019;7.33;9.17;4.21
157;1890;4;191028;-1.90422;29.18328;N/a;413;413.42;191028_4.TOB;Near Plant Monitoring/2019;7.33;9.17;4.21
158;1891;1;191203;-2.061191667;29.202875;2920;289.169;314.02;;Near Plant Monitoring/2019;7.33;9.17;4.21
158;1892;2;191203;-2.079525;29.20260833;880;296.647;312.45;;Near Plant Monitoring/2019;7.33;9.17;4.21
158;1893;3;191203;-2.084216667;29.20293333;400;308.167;306.56;;Near Plant Monitoring/2019;7.33;9.17;4.21
158;1894;4;191203;-2.0842;29.206125;512.5;307.847;309.43;;Near Plant Monitoring/2019;7.33;9.17;4.21
158;1895;5;191203;-2.080616667;29.21219167;800;308.541;303.89;;Near Plant Monitoring/2019;7.33;9.17;4.21
158;1896;6;191203;-2.063033333;29.22860833;3855;296.290;306.94;;Near Plant Monitoring/2019;7.33;9.17;4.21
158;1897;7;191204;-2.087158333;29.22948333;3005;306.286;314.97;;Near Plant Monitoring/2019;7.33;9.17;4.21
158;1898;8;191204;-2.087616667;29.21155;986.5;301.317;313.93;;Near Plant Monitoring/2019;7.33;9.17;4.21
158;1899;9;191204;-2.087783333;29.20681667;425;289.169;312.05;;Near Plant Monitoring/2019;7.33;9.17;4.21
158;1900;10;191204;-2.091383333;29.207675;720;296.647;312.32;;Near Plant Monitoring/2019;7.33;9.17;4.21
158;1901;11;191204;-2.096483333;29.211825;1430;308.167;314.00;;Near Plant Monitoring/2019;7.33;9.17;4.21
158;1902;12;191204;-2.115066667;29.229975;4340;307.847;293.89;;Near Plant Monitoring/2019;7.33;9.17;4.21
158;1903;13;191204;-2.11465;29.20239167;3005;308.541;313.27;;Near Plant Monitoring/2019;7.33;9.17;4.21
158;1904;14;191204;-2.096491667;29.20244167;988;296.290;297.32;;Near Plant Monitoring/2019;7.33;9.17;4.21
158;1905;15;191204;-2.091733333;29.20235833;477;306.286;295.41;;Near Plant Monitoring/2019;7.33;9.17;4.21
158;1906;16;191205;-2.091991667;29.19685833;800.5;301.317;314.67;;Near Plant Monitoring/2019;7.33;9.17;4.21
158;1907;17;191205;-2.09445;29.19285833;1180;289.169;314.18;;Near Plant Monitoring/2019;7.33;9.17;4.21
158;1908;18;191205;-2.115366667;29.17555;4335;296.647;315.11;;Near Plant Monitoring/2019;7.33;9.17;4.21
158;1909;19;191205;-2.087491667;29.17503333;3070;308.167;313.06;;Near Plant Monitoring/2019;7.33;9.17;4.21
158;1910;20;191205;-2.08755;29.194;948.5;307.847;313.45;;Near Plant Monitoring/2019;7.33;9.17;4.21
158;1911;21;191205;-2.087408333;29.19845833;436;308.541;315.15;;Near Plant Monitoring/2019;7.33;9.17;4.21
158;1912;22;191205;-2.082458333;29.198;802;296.290;313.75;;Near Plant Monitoring/2019;7.33;9.17;4.21
158;1913;23;191205;-2.078358333;29.19389167;0;296.290;313.37;;Near Plant Monitoring/2019;7.33;9.17;4.21
158;1914;24;191205;-2.060225;29.17554167;0;296.290;306.56;;Near Plant Monitoring/2019;7.33;9.17;4.21
159;1915;10;191219;-1.998575;29.184975;10000;313.512;313.51;;Near Plant Monitoring/2019;;;
159;1916;11;191219;-2.087008333;29.17789167;3000;311.643;311.64;;Near Plant Monitoring/2019;;;
159;1917;12;191219;-2.166733333;29.16088333;10000;214.754;214.75;;Near Plant Monitoring/2019;;;
159;1918;13;191219;-2.244583333;29.12191667;20000;225.465;225.47;;Near Plant Monitoring/2019;;;
159;1919;14;191219;-2.287216667;29.03354167;30000;137.394;137.39;;Near Plant Monitoring/2019;;;
159;1920;15;191219;-2.352691667;28.97206667;40000;79.257;79.26;;Near Plant Monitoring/2019;;;
159;1921;16;191219;-2.403416667;28.88445;50000;40.698;40.70;;Near Plant Monitoring/2019;;;
159;1922;17;191219;-2.45275;28.8803;55000;40.684;40.68;;Near Plant Monitoring/2019;;;
159;1923;18;191220;-2.163533333;29.16196667;10000;309.119;309.12;;Near Plant Monitoring/2019;;;
159;1924;19;191220;-2.45275;28.8803;20000;391.540;391.54;;Near Plant Monitoring/2019;;;
159;1925;20;191220;-2.163533333;29.16196667;30000;412.811;412.81;;Near Plant Monitoring/2019;;;
159;1926;21;191220;-1.905341667;29.18326667;40000;320.788;320.79;;Near Plant Monitoring/2019;;;
